fecha,cod,prov,lng,lat,paro
2008-11,37,Salamanca,-6.066,40.805,22829
2008-10,05,Ávila,-4.946,40.571,9626
2008-10,40,Segovia,-4.055,41.171,5776
2008-10,42,Soria,-2.589,41.621,3148
2008-10,49,Zamora,-5.979,41.727,10017
2008-10,07,Castilla León,-4.397,41.835,129909
2008-10,24,León,-5.841,42.62,26771
2008-10,09,Burgos,-3.586,42.367,16084
2008-10,34,Palencia,-4.535,42.37,8336
2008-10,37,Salamanca,-6.066,40.805,21238
2008-10,47,Valladolid,-4.847,41.634,28913
2008-9,05,Ávila,-4.946,40.571,8976
2008-9,42,Soria,-2.589,41.621,2661
2008-9,09,Burgos,-3.586,42.367,14632
2008-9,34,Palencia,-4.535,42.37,7775
2008-9,40,Segovia,-4.055,41.171,5390
2008-9,49,Zamora,-5.979,41.727,9260
2008-9,24,León,-5.841,42.62,25030
2008-9,37,Salamanca,-6.066,40.805,19953
2008-9,47,Valladolid,-4.847,41.634,27505
2008-9,07,Castilla León,-4.397,41.835,121182
2008-8,09,Burgos,-3.586,42.367,13450
2008-8,34,Palencia,-4.535,42.37,7638
2008-8,37,Salamanca,-6.066,40.805,18740
2008-8,40,Segovia,-4.055,41.171,5127
2008-8,49,Zamora,-5.979,41.727,8927
2008-8,05,Ávila,-4.946,40.571,8430
2008-8,42,Soria,-2.589,41.621,2399
2008-8,24,León,-5.841,42.62,23927
2008-8,47,Valladolid,-4.847,41.634,26478
2008-8,07,Castilla León,-4.397,41.835,115116
2008-7,09,Burgos,-3.586,42.367,12976
2008-7,34,Palencia,-4.535,42.37,7580
2008-7,42,Soria,-2.589,41.621,2310
2008-7,47,Valladolid,-4.847,41.634,25594
2008-7,05,Ávila,-4.946,40.571,8189
2008-7,37,Salamanca,-6.066,40.805,18550
2008-7,07,Castilla León,-4.397,41.835,113137
2008-7,24,León,-5.841,42.62,24009
2008-7,40,Segovia,-4.055,41.171,4938
2008-7,49,Zamora,-5.979,41.727,8991
2008-6,05,Ávila,-4.946,40.571,8432
2008-6,34,Palencia,-4.535,42.37,7897
2008-6,47,Valladolid,-4.847,41.634,25891
2008-6,07,Castilla León,-4.397,41.835,116228
2008-6,09,Burgos,-3.586,42.367,13322
2008-6,24,León,-5.841,42.62,24722
2008-6,37,Salamanca,-6.066,40.805,19080
2008-6,40,Segovia,-4.055,41.171,5032
2008-6,42,Soria,-2.589,41.621,2347
2008-6,49,Zamora,-5.979,41.727,9505
2008-5,09,Burgos,-3.586,42.367,13827
2008-5,40,Segovia,-4.055,41.171,5118
2008-5,47,Valladolid,-4.847,41.634,26195
2008-5,49,Zamora,-5.979,41.727,9769
2008-5,24,León,-5.841,42.62,24810
2008-5,37,Salamanca,-6.066,40.805,19692
2008-5,42,Soria,-2.589,41.621,2473
2008-5,05,Ávila,-4.946,40.571,8509
2008-5,34,Palencia,-4.535,42.37,8263
2008-5,07,Castilla León,-4.397,41.835,118656
2008-4,37,Salamanca,-6.066,40.805,20196
2008-4,49,Zamora,-5.979,41.727,9881
2008-4,07,Castilla León,-4.397,41.835,119983
2008-4,40,Segovia,-4.055,41.171,5097
2008-4,42,Soria,-2.589,41.621,2572
2008-4,05,Ávila,-4.946,40.571,8518
2008-4,09,Burgos,-3.586,42.367,14257
2008-4,24,León,-5.841,42.62,24794
2008-4,34,Palencia,-4.535,42.37,8297
2008-4,47,Valladolid,-4.847,41.634,26371
2008-3,34,Palencia,-4.535,42.37,8302
2008-3,40,Segovia,-4.055,41.171,5082
2008-3,49,Zamora,-5.979,41.727,9796
2008-3,05,Ávila,-4.946,40.571,8307
2008-3,09,Burgos,-3.586,42.367,14256
2008-3,24,León,-5.841,42.62,24828
2008-3,37,Salamanca,-6.066,40.805,19770
2008-3,42,Soria,-2.589,41.621,2564
2008-3,47,Valladolid,-4.847,41.634,26216
2008-3,07,Castilla León,-4.397,41.835,119121
2008-2,09,Burgos,-3.586,42.367,14276
2008-2,24,León,-5.841,42.62,25288
2008-2,34,Palencia,-4.535,42.37,8242
2008-2,42,Soria,-2.589,41.621,2573
2008-2,05,Ávila,-4.946,40.571,8063
2008-2,37,Salamanca,-6.066,40.805,19450
2008-2,40,Segovia,-4.055,41.171,5182
2008-2,47,Valladolid,-4.847,41.634,26507
2008-2,49,Zamora,-5.979,41.727,9824
2008-2,07,Castilla León,-4.397,41.835,119405
2008-1,40,Segovia,-4.055,41.171,5084
2008-1,42,Soria,-2.589,41.621,2435
2008-1,47,Valladolid,-4.847,41.634,25848
2008-1,09,Burgos,-3.586,42.367,13897
2008-1,24,León,-5.841,42.62,25234
2008-1,37,Salamanca,-6.066,40.805,19090
2008-1,07,Castilla León,-4.397,41.835,117479
2008-1,05,Ávila,-4.946,40.571,7993
2008-1,34,Palencia,-4.535,42.37,7998
2008-1,49,Zamora,-5.979,41.727,9900
2007-12,24,León,-5.841,42.62,23572
2007-12,34,Palencia,-4.535,42.37,7262
2007-12,09,Burgos,-3.586,42.367,12685
2007-12,40,Segovia,-4.055,41.171,4577
2007-12,42,Soria,-2.589,41.621,2307
2007-12,47,Valladolid,-4.847,41.634,24846
2007-12,49,Zamora,-5.979,41.727,9207
2007-12,07,Castilla León,-4.397,41.835,109711
2007-12,05,Ávila,-4.946,40.571,7483
2007-12,37,Salamanca,-6.066,40.805,17772
2007-11,34,Palencia,-4.535,42.37,6837
2007-11,42,Soria,-2.589,41.621,2144
2007-11,09,Burgos,-3.586,42.367,12139
2007-11,37,Salamanca,-6.066,40.805,17244
2007-11,47,Valladolid,-4.847,41.634,23963
2007-11,49,Zamora,-5.979,41.727,8721
2007-11,07,Castilla León,-4.397,41.835,104762
2007-11,05,Ávila,-4.946,40.571,7271
2007-11,24,León,-5.841,42.62,22245
2007-11,40,Segovia,-4.055,41.171,4198
2007-10,05,Ávila,-4.946,40.571,6979
2007-10,09,Burgos,-3.586,42.367,12090
2007-10,37,Salamanca,-6.066,40.805,17800
2007-10,42,Soria,-2.589,41.621,2272
2007-10,47,Valladolid,-4.847,41.634,23736
2007-10,07,Castilla León,-4.397,41.835,104088
2007-10,34,Palencia,-4.535,42.37,6821
2007-10,49,Zamora,-5.979,41.727,8630
2007-10,24,León,-5.841,42.62,21775
2007-10,40,Segovia,-4.055,41.171,3985
2007-9,05,Ávila,-4.946,40.571,6877
2007-9,40,Segovia,-4.055,41.171,3799
2007-9,47,Valladolid,-4.847,41.634,23191
2007-9,24,León,-5.841,42.62,21161
2007-9,34,Palencia,-4.535,42.37,6654
2007-9,37,Salamanca,-6.066,40.805,16945
2007-9,07,Castilla León,-4.397,41.835,100329
2007-9,09,Burgos,-3.586,42.367,11555
2007-9,42,Soria,-2.589,41.621,2083
2007-9,49,Zamora,-5.979,41.727,8064
2007-8,09,Burgos,-3.586,42.367,11248
2007-8,42,Soria,-2.589,41.621,2006
2007-8,47,Valladolid,-4.847,41.634,22735
2007-8,49,Zamora,-5.979,41.727,7833
2007-8,05,Ávila,-4.946,40.571,6563
2007-8,34,Palencia,-4.535,42.37,6504
2007-8,37,Salamanca,-6.066,40.805,16387
2007-8,07,Castilla León,-4.397,41.835,97895
2007-8,24,León,-5.841,42.62,21023
2007-8,40,Segovia,-4.055,41.171,3596
2007-7,37,Salamanca,-6.066,40.805,16660
2007-7,49,Zamora,-5.979,41.727,8148
2007-7,05,Ávila,-4.946,40.571,6629
2007-7,09,Burgos,-3.586,42.367,10939
2007-7,24,León,-5.841,42.62,21722
2007-7,34,Palencia,-4.535,42.37,6641
2007-7,40,Segovia,-4.055,41.171,3619
2007-7,42,Soria,-2.589,41.621,2019
2007-7,47,Valladolid,-4.847,41.634,22654
2007-7,07,Castilla León,-4.397,41.835,99031
2007-6,05,Ávila,-4.946,40.571,6748
2007-6,37,Salamanca,-6.066,40.805,17534
2007-6,07,Castilla León,-4.397,41.835,102387
2007-6,09,Burgos,-3.586,42.367,11242
2007-6,49,Zamora,-5.979,41.727,8649
2007-6,24,León,-5.841,42.62,22423
2007-6,34,Palencia,-4.535,42.37,7056
2007-6,40,Segovia,-4.055,41.171,3637
2007-6,42,Soria,-2.589,41.621,2125
2007-6,47,Valladolid,-4.847,41.634,22973
2007-5,34,Palencia,-4.535,42.37,7553
2007-5,47,Valladolid,-4.847,41.634,23453
2007-5,49,Zamora,-5.979,41.727,8862
2007-5,05,Ávila,-4.946,40.571,7056
2007-5,09,Burgos,-3.586,42.367,12256
2007-5,24,León,-5.841,42.62,22820
2007-5,07,Castilla León,-4.397,41.835,107008
2007-5,37,Salamanca,-6.066,40.805,18910
2007-5,40,Segovia,-4.055,41.171,3812
2007-5,42,Soria,-2.589,41.621,2286
2007-4,05,Ávila,-4.946,40.571,7004
2007-4,24,León,-5.841,42.62,23173
2007-4,34,Palencia,-4.535,42.37,7896
2007-4,49,Zamora,-5.979,41.727,9054
2007-4,07,Castilla León,-4.397,41.835,109422
2007-4,09,Burgos,-3.586,42.367,12736
2007-4,37,Salamanca,-6.066,40.805,19305
2007-4,40,Segovia,-4.055,41.171,3820
2007-4,42,Soria,-2.589,41.621,2464
2007-4,47,Valladolid,-4.847,41.634,23970
2007-3,09,Burgos,-3.586,42.367,13154
2007-3,34,Palencia,-4.535,42.37,8204
2007-3,07,Castilla León,-4.397,41.835,112578
2007-3,24,León,-5.841,42.62,24102
2007-3,37,Salamanca,-6.066,40.805,19771
2007-3,40,Segovia,-4.055,41.171,3867
2007-3,42,Soria,-2.589,41.621,2582
2007-3,47,Valladolid,-4.847,41.634,24463
2007-3,05,Ávila,-4.946,40.571,7085
2007-3,49,Zamora,-5.979,41.727,9350
2007-2,37,Salamanca,-6.066,40.805,19642
2007-2,42,Soria,-2.589,41.621,2662
2007-2,09,Burgos,-3.586,42.367,13244
2007-2,24,León,-5.841,42.62,24441
2007-2,05,Ávila,-4.946,40.571,7085
2007-2,34,Palencia,-4.535,42.37,8077
2007-2,40,Segovia,-4.055,41.171,3926
2007-2,47,Valladolid,-4.847,41.634,24319
2007-2,49,Zamora,-5.979,41.727,9740
2007-2,07,Castilla León,-4.397,41.835,113136
2007-1,40,Segovia,-4.055,41.171,3908
2007-1,42,Soria,-2.589,41.621,2562
2007-1,07,Castilla León,-4.397,41.835,113240
2007-1,05,Ávila,-4.946,40.571,7103
2007-1,09,Burgos,-3.586,42.367,13200
2007-1,24,León,-5.841,42.62,24749
2007-1,34,Palencia,-4.535,42.37,8081
2007-1,47,Valladolid,-4.847,41.634,24323
2007-1,49,Zamora,-5.979,41.727,9865
2007-1,37,Salamanca,-6.066,40.805,19449
2006-12,49,Zamora,-5.979,41.727,9531
2006-12,24,León,-5.841,42.62,24109
2006-12,37,Salamanca,-6.066,40.805,18310
2006-12,40,Segovia,-4.055,41.171,3631
2006-12,47,Valladolid,-4.847,41.634,23574
2006-12,07,Castilla León,-4.397,41.835,108421
2006-12,05,Ávila,-4.946,40.571,6836
2006-12,09,Burgos,-3.586,42.367,12276
2006-12,34,Palencia,-4.535,42.37,7752
2006-12,42,Soria,-2.589,41.621,2402
2006-11,40,Segovia,-4.055,41.171,3612
2006-11,09,Burgos,-3.586,42.367,11936
2006-11,24,León,-5.841,42.62,24085
2006-11,34,Palencia,-4.535,42.37,7362
2006-11,37,Salamanca,-6.066,40.805,18249
2006-11,42,Soria,-2.589,41.621,2326
2006-11,47,Valladolid,-4.847,41.634,23536
2006-11,07,Castilla León,-4.397,41.835,107085
2006-11,05,Ávila,-4.946,40.571,6832
2006-11,49,Zamora,-5.979,41.727,9147
2006-10,05,Ávila,-4.946,40.571,6398
2006-10,24,León,-5.841,42.62,23220
2006-10,49,Zamora,-5.979,41.727,8781
2006-10,09,Burgos,-3.586,42.367,11792
2006-10,34,Palencia,-4.535,42.37,7310
2006-10,40,Segovia,-4.055,41.171,3574
2006-10,37,Salamanca,-6.066,40.805,17747
2006-10,42,Soria,-2.589,41.621,2301
2006-10,47,Valladolid,-4.847,41.634,23320
2006-10,07,Castilla León,-4.397,41.835,104443
2006-9,49,Zamora,-5.979,41.727,8301
2006-9,09,Burgos,-3.586,42.367,11278
2006-9,24,León,-5.841,42.62,22514
2006-9,34,Palencia,-4.535,42.37,7141
2006-9,37,Salamanca,-6.066,40.805,17152
2006-9,47,Valladolid,-4.847,41.634,22586
2006-9,07,Castilla León,-4.397,41.835,101128
2006-9,05,Ávila,-4.946,40.571,6489
2006-9,40,Segovia,-4.055,41.171,3450
2006-9,42,Soria,-2.589,41.621,2217
2006-8,37,Salamanca,-6.066,40.805,16742
2006-8,40,Segovia,-4.055,41.171,3534
2006-8,47,Valladolid,-4.847,41.634,22755
2006-8,24,León,-5.841,42.62,22285
2006-8,42,Soria,-2.589,41.621,2062
2006-8,05,Ávila,-4.946,40.571,6336
2006-8,09,Burgos,-3.586,42.367,11300
2006-8,34,Palencia,-4.535,42.37,6995
2006-8,49,Zamora,-5.979,41.727,8336
2006-8,07,Castilla León,-4.397,41.835,100345
2006-7,09,Burgos,-3.586,42.367,11167
2006-7,34,Palencia,-4.535,42.37,6991
2006-7,40,Segovia,-4.055,41.171,3573
2006-7,49,Zamora,-5.979,41.727,8761
2006-7,07,Castilla León,-4.397,41.835,101303
2006-7,05,Ávila,-4.946,40.571,6406
2006-7,42,Soria,-2.589,41.621,2095
2006-7,24,León,-5.841,42.62,22736
2006-7,37,Salamanca,-6.066,40.805,17034
2006-7,47,Valladolid,-4.847,41.634,22540
2006-6,09,Burgos,-3.586,42.367,11517
2006-6,24,León,-5.841,42.62,23849
2006-6,37,Salamanca,-6.066,40.805,18069
2006-6,07,Castilla León,-4.397,41.835,106070
2006-6,05,Ávila,-4.946,40.571,6539
2006-6,40,Segovia,-4.055,41.171,3719
2006-6,42,Soria,-2.589,41.621,2237
2006-6,49,Zamora,-5.979,41.727,9334
2006-6,34,Palencia,-4.535,42.37,7420
2006-6,47,Valladolid,-4.847,41.634,23386
2006-5,05,Ávila,-4.946,40.571,6693
2006-5,42,Soria,-2.589,41.621,2391
2006-5,07,Castilla León,-4.397,41.835,110460
2006-5,24,León,-5.841,42.62,24567
2006-5,34,Palencia,-4.535,42.37,7635
2006-5,40,Segovia,-4.055,41.171,3895
2006-5,47,Valladolid,-4.847,41.634,24330
2006-5,09,Burgos,-3.586,42.367,12238
2006-5,37,Salamanca,-6.066,40.805,19106
2006-5,49,Zamora,-5.979,41.727,9605
2006-4,05,Ávila,-4.946,40.571,7171
2006-4,40,Segovia,-4.055,41.171,4188
2006-4,47,Valladolid,-4.847,41.634,25720
2006-4,07,Castilla León,-4.397,41.835,116881
2006-4,09,Burgos,-3.586,42.367,12998
2006-4,24,León,-5.841,42.62,25378
2006-4,34,Palencia,-4.535,42.37,8412
2006-4,42,Soria,-2.589,41.621,2489
2006-4,49,Zamora,-5.979,41.727,9946
2006-4,37,Salamanca,-6.066,40.805,20579
2006-3,05,Ávila,-4.946,40.571,7464
2006-3,37,Salamanca,-6.066,40.805,20930
2006-3,40,Segovia,-4.055,41.171,4474
2006-3,49,Zamora,-5.979,41.727,10230
2006-3,07,Castilla León,-4.397,41.835,120579
2006-3,24,León,-5.841,42.62,26002
2006-3,47,Valladolid,-4.847,41.634,26161
2006-3,09,Burgos,-3.586,42.367,13925
2006-3,34,Palencia,-4.535,42.37,8741
2006-3,42,Soria,-2.589,41.621,2652
2006-2,24,León,-5.841,42.62,26092
2006-2,40,Segovia,-4.055,41.171,4570
2006-2,07,Castilla León,-4.397,41.835,121556
2006-2,05,Ávila,-4.946,40.571,7451
2006-2,34,Palencia,-4.535,42.37,8821
2006-2,47,Valladolid,-4.847,41.634,26374
2006-2,49,Zamora,-5.979,41.727,10439
2006-2,09,Burgos,-3.586,42.367,14234
2006-2,37,Salamanca,-6.066,40.805,20842
2006-2,42,Soria,-2.589,41.621,2733
2006-1,05,Ávila,-4.946,40.571,7524
2006-1,37,Salamanca,-6.066,40.805,20697
2006-1,40,Segovia,-4.055,41.171,4570
2006-1,42,Soria,-2.589,41.621,2751
2006-1,09,Burgos,-3.586,42.367,14327
2006-1,24,León,-5.841,42.62,26213
2006-1,34,Palencia,-4.535,42.37,8847
2006-1,47,Valladolid,-4.847,41.634,26261
2006-1,49,Zamora,-5.979,41.727,10683
2006-1,07,Castilla León,-4.397,41.835,121873
2005-12,34,Palencia,-4.535,42.37,8521
2005-12,37,Salamanca,-6.066,40.805,19727
2005-12,47,Valladolid,-4.847,41.634,24850
2005-12,05,Ávila,-4.946,40.571,7290
2005-12,09,Burgos,-3.586,42.367,13401
2005-12,40,Segovia,-4.055,41.171,4225
2005-12,49,Zamora,-5.979,41.727,10048
2005-12,07,Castilla León,-4.397,41.835,115650
2005-12,24,León,-5.841,42.62,24985
2005-12,42,Soria,-2.589,41.621,2603
2005-11,24,León,-5.841,42.62,24636
2005-11,07,Castilla León,-4.397,41.835,114686
2005-11,05,Ávila,-4.946,40.571,7197
2005-11,34,Palencia,-4.535,42.37,8212
2005-11,37,Salamanca,-6.066,40.805,19858
2005-11,47,Valladolid,-4.847,41.634,25042
2005-11,49,Zamora,-5.979,41.727,9911
2005-11,09,Burgos,-3.586,42.367,13050
2005-11,40,Segovia,-4.055,41.171,4215
2005-11,42,Soria,-2.589,41.621,2565
2005-10,09,Burgos,-3.586,42.367,12668
2005-10,34,Palencia,-4.535,42.37,7811
2005-10,47,Valladolid,-4.847,41.634,24866
2005-10,49,Zamora,-5.979,41.727,9482
2005-10,07,Castilla León,-4.397,41.835,111032
2005-10,05,Ávila,-4.946,40.571,6753
2005-10,24,León,-5.841,42.62,23790
2005-10,37,Salamanca,-6.066,40.805,19002
2005-10,42,Soria,-2.589,41.621,2598
2005-10,40,Segovia,-4.055,41.171,4062
2005-9,05,Ávila,-4.946,40.571,6608
2005-9,47,Valladolid,-4.847,41.634,23998
2005-9,49,Zamora,-5.979,41.727,8801
2005-9,24,León,-5.841,42.62,22362
2005-9,37,Salamanca,-6.066,40.805,17873
2005-9,40,Segovia,-4.055,41.171,3858
2005-9,09,Burgos,-3.586,42.367,11834
2005-9,34,Palencia,-4.535,42.37,7265
2005-9,42,Soria,-2.589,41.621,2292
2005-9,07,Castilla León,-4.397,41.835,104891
2005-8,09,Burgos,-3.586,42.367,11778
2005-8,42,Soria,-2.589,41.621,2266
2005-8,47,Valladolid,-4.847,41.634,23908
2005-8,05,Ávila,-4.946,40.571,6433
2005-8,37,Salamanca,-6.066,40.805,17485
2005-8,40,Segovia,-4.055,41.171,3790
2005-8,49,Zamora,-5.979,41.727,8833
2005-8,07,Castilla León,-4.397,41.835,103787
2005-8,24,León,-5.841,42.62,21991
2005-8,34,Palencia,-4.535,42.37,7303
2005-7,24,León,-5.841,42.62,22832
2005-7,37,Salamanca,-6.066,40.805,17649
2005-7,07,Castilla León,-4.397,41.835,104757
2005-7,09,Burgos,-3.586,42.367,11603
2005-7,40,Segovia,-4.055,41.171,3849
2005-7,42,Soria,-2.589,41.621,2237
2005-7,47,Valladolid,-4.847,41.634,23596
2005-7,05,Ávila,-4.946,40.571,6353
2005-7,34,Palencia,-4.535,42.37,7431
2005-7,49,Zamora,-5.979,41.727,9207
2005-6,09,Burgos,-3.586,42.367,11682
2005-6,24,León,-5.841,42.62,23421
2005-6,34,Palencia,-4.535,42.37,7622
2005-6,49,Zamora,-5.979,41.727,9695
2005-6,37,Salamanca,-6.066,40.805,18397
2005-6,42,Soria,-2.589,41.621,2305
2005-6,47,Valladolid,-4.847,41.634,23881
2005-6,07,Castilla León,-4.397,41.835,107566
2005-6,05,Ávila,-4.946,40.571,6497
2005-6,40,Segovia,-4.055,41.171,4066
2005-5,09,Burgos,-3.586,42.367,11951
2005-5,42,Soria,-2.589,41.621,2303
2005-5,47,Valladolid,-4.847,41.634,25035
2005-5,05,Ávila,-4.946,40.571,6633
2005-5,24,León,-5.841,42.62,24295
2005-5,34,Palencia,-4.535,42.37,7767
2005-5,37,Salamanca,-6.066,40.805,19031
2005-5,40,Segovia,-4.055,41.171,4264
2005-5,49,Zamora,-5.979,41.727,9925
2005-5,07,Castilla León,-4.397,41.835,111204
2005-4,37,Salamanca,-6.066,40.805,20003
2005-4,40,Segovia,-4.055,41.171,4409
2005-4,05,Ávila,-4.946,40.571,7079
2005-4,09,Burgos,-3.586,42.367,13065
2005-4,47,Valladolid,-4.847,41.634,26950
2005-4,07,Castilla León,-4.397,41.835,118243
2005-4,24,León,-5.841,42.62,25399
2005-4,34,Palencia,-4.535,42.37,8389
2005-4,42,Soria,-2.589,41.621,2493
2005-4,49,Zamora,-5.979,41.727,10456
2005-3,34,Palencia,-4.535,42.37,8947
2005-3,37,Salamanca,-6.066,40.805,20771
2005-3,40,Segovia,-4.055,41.171,4568
2005-3,42,Soria,-2.589,41.621,2708
2005-3,49,Zamora,-5.979,41.727,10692
2005-3,09,Burgos,-3.586,42.367,13736
2005-3,47,Valladolid,-4.847,41.634,27378
2005-3,05,Ávila,-4.946,40.571,7273
2005-3,24,León,-5.841,42.62,25748
2005-3,07,Castilla León,-4.397,41.835,121821
2005-2,09,Burgos,-3.586,42.367,14215
2005-2,24,León,-5.841,42.62,26259
2005-2,05,Ávila,-4.946,40.571,7267
2005-2,34,Palencia,-4.535,42.37,8968
2005-2,07,Castilla León,-4.397,41.835,123338
2005-2,37,Salamanca,-6.066,40.805,20935
2005-2,40,Segovia,-4.055,41.171,4488
2005-2,42,Soria,-2.589,41.621,2880
2005-2,47,Valladolid,-4.847,41.634,27371
2005-2,49,Zamora,-5.979,41.727,10955
2005-1,05,Ávila,-4.946,40.571,7211
2005-1,40,Segovia,-4.055,41.171,4566
2005-1,09,Burgos,-3.586,42.367,14071
2005-1,34,Palencia,-4.535,42.37,9029
2005-1,37,Salamanca,-6.066,40.805,20937
2005-1,42,Soria,-2.589,41.621,2835
2005-1,24,León,-5.841,42.62,26174
2005-1,47,Valladolid,-4.847,41.634,27149
2005-1,49,Zamora,-5.979,41.727,11136
2005-1,07,Castilla León,-4.397,41.835,123108
2004-12,05,Ávila,-4.946,40.571,6921
2004-12,09,Burgos,-3.586,42.367,13307
2004-12,24,León,-5.841,42.62,24949
2004-12,37,Salamanca,-6.066,40.805,20451
2004-12,40,Segovia,-4.055,41.171,4211
2004-12,07,Castilla León,-4.397,41.835,117146
2004-12,34,Palencia,-4.535,42.37,8655
2004-12,42,Soria,-2.589,41.621,2681
2004-12,47,Valladolid,-4.847,41.634,25325
2004-12,49,Zamora,-5.979,41.727,10645
2004-11,09,Burgos,-3.586,42.367,13032
2004-11,47,Valladolid,-4.847,41.634,24981
2004-11,49,Zamora,-5.979,41.727,10109
2004-11,05,Ávila,-4.946,40.571,7032
2004-11,24,León,-5.841,42.62,24800
2004-11,34,Palencia,-4.535,42.37,8353
2004-11,42,Soria,-2.589,41.621,2658
2004-11,37,Salamanca,-6.066,40.805,20377
2004-11,40,Segovia,-4.055,41.171,4115
2004-11,07,Castilla León,-4.397,41.835,115457
2004-10,40,Segovia,-4.055,41.171,3837
2004-10,49,Zamora,-5.979,41.727,9864
2004-10,07,Castilla León,-4.397,41.835,111157
2004-10,34,Palencia,-4.535,42.37,7808
2004-10,37,Salamanca,-6.066,40.805,19360
2004-10,47,Valladolid,-4.847,41.634,24499
2004-10,05,Ávila,-4.946,40.571,6577
2004-10,09,Burgos,-3.586,42.367,12720
2004-10,24,León,-5.841,42.62,23950
2004-10,42,Soria,-2.589,41.621,2544
2004-9,24,León,-5.841,42.62,23556
2004-9,07,Castilla León,-4.397,41.835,108788
2004-9,09,Burgos,-3.586,42.367,12144
2004-9,37,Salamanca,-6.066,40.805,18348
2004-9,42,Soria,-2.589,41.621,2276
2004-9,49,Zamora,-5.979,41.727,9278
2004-9,05,Ávila,-4.946,40.571,6600
2004-9,34,Palencia,-4.535,42.37,7879
2004-9,40,Segovia,-4.055,41.171,3845
2004-9,47,Valladolid,-4.847,41.634,24862
2004-8,24,León,-5.841,42.62,22923
2004-8,34,Palencia,-4.535,42.37,7568
2004-8,05,Ávila,-4.946,40.571,6313
2004-8,09,Burgos,-3.586,42.367,11846
2004-8,37,Salamanca,-6.066,40.805,17491
2004-8,40,Segovia,-4.055,41.171,3659
2004-8,42,Soria,-2.589,41.621,2121
2004-8,49,Zamora,-5.979,41.727,9045
2004-8,47,Valladolid,-4.847,41.634,24382
2004-8,07,Castilla León,-4.397,41.835,105347
2004-7,05,Ávila,-4.946,40.571,6199
2004-7,09,Burgos,-3.586,42.367,11676
2004-7,24,León,-5.841,42.62,22932
2004-7,34,Palencia,-4.535,42.37,7675
2004-7,49,Zamora,-5.979,41.727,9208
2004-7,07,Castilla León,-4.397,41.835,105034
2004-7,37,Salamanca,-6.066,40.805,17567
2004-7,47,Valladolid,-4.847,41.634,23912
2004-7,40,Segovia,-4.055,41.171,3723
2004-7,42,Soria,-2.589,41.621,2141
2004-6,09,Burgos,-3.586,42.367,12257
2004-6,37,Salamanca,-6.066,40.805,19302
2004-6,40,Segovia,-4.055,41.171,4017
2004-6,42,Soria,-2.589,41.621,2273
2004-6,07,Castilla León,-4.397,41.835,112937
2004-6,05,Ávila,-4.946,40.571,6820
2004-6,24,León,-5.841,42.62,24616
2004-6,49,Zamora,-5.979,41.727,10009
2004-6,34,Palencia,-4.535,42.37,8155
2004-6,47,Valladolid,-4.847,41.634,25487
2004-5,05,Ávila,-4.946,40.571,6983
2004-5,09,Burgos,-3.586,42.367,12532
2004-5,24,León,-5.841,42.62,25536
2004-5,34,Palencia,-4.535,42.37,8419
2004-5,07,Castilla León,-4.397,41.835,118134
2004-5,47,Valladolid,-4.847,41.634,26980
2004-5,49,Zamora,-5.979,41.727,10671
2004-5,37,Salamanca,-6.066,40.805,20341
2004-5,40,Segovia,-4.055,41.171,4239
2004-5,42,Soria,-2.589,41.621,2432
2004-4,24,León,-5.841,42.62,25814
2004-4,37,Salamanca,-6.066,40.805,20975
2004-4,09,Burgos,-3.586,42.367,13284
2004-4,34,Palencia,-4.535,42.37,8829
2004-4,47,Valladolid,-4.847,41.634,28456
2004-4,49,Zamora,-5.979,41.727,10992
2004-4,05,Ávila,-4.946,40.571,7305
2004-4,40,Segovia,-4.055,41.171,4471
2004-4,42,Soria,-2.589,41.621,2457
2004-4,07,Castilla León,-4.397,41.835,122584
2004-3,24,León,-5.841,42.62,26180
2004-3,37,Salamanca,-6.066,40.805,21976
2004-3,40,Segovia,-4.055,41.171,4536
2004-3,05,Ávila,-4.946,40.571,7483
2004-3,34,Palencia,-4.535,42.37,9533
2004-3,42,Soria,-2.589,41.621,2609
2004-3,47,Valladolid,-4.847,41.634,29346
2004-3,49,Zamora,-5.979,41.727,10993
2004-3,09,Burgos,-3.586,42.367,14111
2004-3,07,Castilla León,-4.397,41.835,126767
2004-2,24,León,-5.841,42.62,26590
2004-2,40,Segovia,-4.055,41.171,4632
2004-2,49,Zamora,-5.979,41.727,11218
2004-2,37,Salamanca,-6.066,40.805,22456
2004-2,05,Ávila,-4.946,40.571,7811
2004-2,09,Burgos,-3.586,42.367,14783
2004-2,34,Palencia,-4.535,42.37,9637
2004-2,42,Soria,-2.589,41.621,2769
2004-2,47,Valladolid,-4.847,41.634,29701
2004-2,07,Castilla León,-4.397,41.835,129598
2004-1,05,Ávila,-4.946,40.571,7860
2004-1,34,Palencia,-4.535,42.37,9701
2004-1,37,Salamanca,-6.066,40.805,22397
2004-1,40,Segovia,-4.055,41.171,4725
2004-1,09,Burgos,-3.586,42.367,14592
2004-1,24,León,-5.841,42.62,26778
2004-1,49,Zamora,-5.979,41.727,11395
2004-1,42,Soria,-2.589,41.621,2799
2004-1,47,Valladolid,-4.847,41.634,29745
2004-1,07,Castilla León,-4.397,41.835,129992
2003-12,05,Ávila,-4.946,40.571,7709
2003-12,09,Burgos,-3.586,42.367,13734
2003-12,07,Castilla León,-4.397,41.835,123232
